mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.05098693796717413,0.06021815731294888,4.894746044848716,0.050753653049468994,72.0,0.03604840570025974,20492726533.549694,72.0,16.952549342105264,0.3298373631070515,-0.5356126950916679,1.0,0.0966919240986246,37.5,4.0,3.5,14.0,70.0,0.30345483496785164,0.0,0.25857990980148315,0.0,0.0,0.0,coarse_b37.5_wc4_wo14_r70
0.04562497796812437,0.054401968207448005,4.3799978849399395,0.04196399450302124,92.0,0.04896618260277642,20860585285.02431,92.0,89.69381681743421,0.3537737274007495,-0.420613183816569,1.0,0.09686871171611625,37.5,4.0,7.0,28.0,70.0,0.7627376988530159,0.0,0.3779067099094391,0.0,0.0,0.0,coarse_b37.5_wc4_wo28_r70
0.06145818694371267,0.07838805508372751,5.899985946596416,0.028744101524353027,95.0,0.05852413839764065,20174840670.610138,95.0,4.7026212993421055,0.2541124230211688,-0.5166403973428998,1.0,0.09877874424026631,45.0,2.5,3.5,8.75,70.0,0.44461244717240334,0.0,0.08852540701627731,0.0,0.0,0.0,coarse_b45_wc2.5_wo8.75_r70
0.054408072910213434,0.06332152019144789,5.22317499938049,0.05538871884346008,92.0,0.04672685596677992,20528972564.56141,92.0,18.00601870888158,0.3447895865915034,-0.550901198251561,1.0,0.10227281153027613,30.5,4.0,2.5,10.0,70.0,0.337524238973856,0.0,0.2720254063606262,0.0,0.0,0.0,coarse_b30.5_wc4_wo10_r70
0.06823066631755854,0.08665251020896089,6.550143966485621,0.04667651653289795,47.0,0.016014171971215144,20156605027.227837,47.0,4.214787212171053,0.26422647931849436,-0.5242480342120398,1.0,0.10315364986456953,45.0,2.5,2.5,6.25,70.0,0.31060604378581047,0.0,0.03809662163257599,0.0,0.0,0.0,coarse_b45_wc2.5_wo6.25_r70
0.05713315998817118,0.06654418463563737,5.4847833588644335,0.062034934759140015,95.0,0.03985055287679037,20443387174.86769,95.0,11.001896587171053,0.34121971186037897,-0.5225755629600181,1.0,0.10363763325161765,45.0,4.0,3.5,14.0,70.0,0.7091592326760292,0.0,0.2358207255601883,0.0,0.0,0.0,coarse_b45_wc4_wo14_r70
0.058791142450670485,0.068523938299444,5.643949675264366,0.06542259454727173,82.0,0.025742835468716092,20421557217.50336,82.0,11.294120065789473,0.34534798867826827,-0.5267373193318801,1.0,0.10461647158501125,37.5,4.0,2.5,10.0,70.0,0.7987387999892235,0.0,0.21411703526973724,0.0,0.0,0.0,coarse_b37.5_wc4_wo10_r70
0.06636061872114614,0.07526638126344067,6.37061939723003,0.07773780822753906,91.0,0.04538316196865506,20349701033.756413,91.0,9.291688939144738,0.3393246820700505,-0.5263154019413981,1.0,0.11075274487167236,45.0,4.0,2.5,10.0,70.0,0.8727072104811668,0.0,0.13487543165683746,0.0,0.0,0.0,coarse_b45_wc4_wo10_r70
0.10246781077237443,0.10667692779985609,9.836909834147946,0.0,95.0,0.07155489259295994,20139538233.11152,95.0,4.761117393092105,0.18559071071457123,-0.5256044044697191,1.0,0.11272887045901822,30.5,1.5,11.0,16.5,70.0,0.5041336566209793,0.0,0.012625310570001602,0.0,0.0,0.0,repo_default
0.053605978143913546,0.062273194384488306,5.1461739018157004,0.06346869468688965,95.0,0.07056538263956706,20984445912.143917,95.0,62.13814761513158,0.4062319457505303,-0.4807229618817102,1.0,0.11282084890773399,22.5,4.0,2.5,10.0,70.0,0.1336721391417086,0.0,0.44975271821022034,0.0,0.0,0.0,coarse_b22.5_wc4_wo10_r70
