mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.04927005695039336,0.055183404165940406,4.729925467237763,0.0,54.0,0.017851014931996662,20233842173.634712,54.0,17.417994449013158,0.18360669568541083,-0.4661621949051351,1.0,0.06917396922871726,26.549999999999997,2.7,8.101851851851851,21.875,63.0,0.563910000026226,0.0,0.0724053606390953,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.08_wo1.25_r0.90
0.048166454034740035,0.053854875431233636,4.623979587335043,0.0,52.0,0.013226727644602457,20298774659.313957,52.0,34.01674033717105,0.19272194417194094,-0.45402660688843266,1.0,0.06921990213148585,21.375,2.7,7.129629629629629,19.25,63.0,0.48641108348965645,0.0,0.12124498933553696,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.08_wo1.10_r0.90
0.048565794566359934,0.05440030864527082,4.662316278370554,0.0,53.0,0.014365083641476102,20278361161.62053,53.0,26.288481702302633,0.19035124179771123,-0.4506131906606412,1.0,0.06933522162914571,22.5,2.7,7.129629629629629,19.25,63.0,0.515212707221508,0.0,0.09928184002637863,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.00_wc1.08_wo1.10_r0.90
0.043835592361439524,0.05080637409787473,4.208216866698194,0.0,53.0,0.010678423775566949,20355001781.479008,53.0,34.98385587993421,0.21257512648098925,-0.43198756376810676,1.0,0.06945116710031275,22.5,2.9499999999999997,5.932203389830509,17.5,63.0,0.6125425398349762,0.0,0.15982039272785187,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.00_r0.90
0.04683530459614597,0.05230471415035643,4.496189241230013,0.0,50.0,0.01996074120203654,20349646550.974663,50.0,49.80249280427632,0.1982850510232737,-0.4121418888057427,1.0,0.0694742706515792,21.375,2.9499999999999997,7.415254237288136,21.875,52.5,0.4179064817726612,0.0,0.0996798649430275,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.25_r0.75
0.044558414103427424,0.051353862602003024,4.277607753929033,0.0,55.0,0.023240168889363606,20292582000.307613,55.0,21.38693976151316,0.20316455210753478,-0.4644234382696915,1.0,0.06949020357906646,26.549999999999997,2.9499999999999997,6.52542372881356,19.25,63.0,0.6142258942127228,0.0,0.06834118068218231,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.18_wc1.18_wo1.10_r0.90
0.046269740605431764,0.052478048605798445,4.441895098121449,0.0,51.0,0.01295875178443061,20345138484.236073,51.0,42.99849403782895,0.20298737778140113,-0.4257325812832297,1.0,0.06960168166424012,21.375,2.9499999999999997,6.52542372881356,19.25,52.5,0.45780138671398163,0.0,0.13700126111507416,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.10_r0.75
0.047337649284313464,0.053349441788746364,4.544414331294092,0.0,53.0,0.016323612795935735,20288995635.735657,53.0,25.041226356907895,0.1967470444727986,-0.4597263019527463,1.0,0.06962766853526785,24.3,2.9499999999999997,6.52542372881356,19.25,52.5,0.5850330665707588,0.0,0.12632696330547333,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.08_wc1.18_wo1.10_r0.75
0.04661522625692053,0.05285122436020179,4.475061720664371,0.0,52.0,0.011504491170247396,20331260492.979137,52.0,36.29987664473684,0.2031138898217135,-0.4475791788822506,1.0,0.0697786614163719,22.5,2.9499999999999997,6.52542372881356,19.25,52.5,0.522835660725832,0.0,0.13955450057983398,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.00_wc1.18_wo1.10_r0.75
0.04464451142437298,0.05223172724377661,4.285873096739806,0.0,57.0,0.03033483690685696,20250556318.909016,57.0,13.60321751644737,0.19905290192817485,-0.4578684425073521,1.0,0.06994107451072651,32.940000000000005,2.9499999999999997,7.415254237288136,21.875,63.0,0.5624333769083023,0.0,0.09666431695222855,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b1.08_wc1.18_wo1.25_r0.90
