time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,x_r,y_b0,y_omega_c,y_k,y_r,z_b0,z_omega_c,z_k,z_r,applied_r,applied_b0,applied_omega_c,applied_k
0.4375,x,gym_env,0.6127243638038635,-5.9853598941117525e-05,1.1667166948318481,4.35739278793335,-0.0018332959152758121,-0.31478792428970337,-3.117769241333008,1.008934736251831,-3.112945318222046,0.21875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.267368459701538,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.4583333333333333,x,gym_env,0.7041709423065186,-9.742358815856278e-05,1.1570403575897217,4.409737586975098,-0.0017622711602598429,-0.5655660033226013,-3.109872817993164,0.8559422492980957,-3.0978846549987793,0.2291666716337204,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3581082582473756,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.47916666666666663,x,gym_env,0.7966015934944153,-0.00013279439008329064,1.1420221328735352,4.453366756439209,-0.0016702290158718824,-0.8255383372306824,-3.1050896644592285,0.7039309144020081,-3.0867042541503906,0.2395833283662796,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.447610926628113,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.5,x,gym_env,0.88981693983078,-0.00016891529958229512,1.12148916721344,4.486886501312256,-0.0018268682761117816,-1.0932015180587769,-3.1017754077911377,0.5529175400733948,-3.077702045440674,0.25,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.5354241251945497,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.5208333333333333,x,gym_env,0.9835917353630066,-0.00021420740813482553,1.0953017473220825,4.509161949157715,-0.002489345148205757,-1.366876482963562,-3.099156141281128,0.40290647745132446,-3.0700581073760986,0.2604166567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6211318731307984,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.5416666666666666,x,gym_env,1.0776805877685547,-0.00028223139815963805,1.0633571147918701,4.519339561462402,-0.0038966932334005833,-1.6447532176971436,-3.096820831298828,0.2538967728614807,-3.063326120376587,0.2708333432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7043612480163575,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.5625,x,gym_env,1.1718238592147827,-0.00039124759496189654,1.0255913734436035,4.5168538093566895,-0.006264916621148586,-1.924936056137085,-3.0945279598236084,0.10588499158620834,-3.0572409629821777,0.28125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7847906351089478,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.5833333333333333,x,gym_env,1.2657538652420044,-0.0005636827554553747,0.9819806218147278,4.501433849334717,-0.009782829321920872,-2.2054901123046875,-3.092123508453369,-0.04113372042775154,-3.0516357421875,0.2916666567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.862153482437134,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.6041666666666666,x,gym_env,1.3592008352279663,-0.000825520372018218,0.9325413107872009,4.4730963706970215,-0.014608701691031456,-2.4844846725463867,-3.0894973278045654,-0.18716488778591156,-3.046402931213379,0.3020833432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.9362436532974243,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.625,x,gym_env,1.4518990516662598,-0.0012056315317749977,0.8773295283317566,4.432139873504639,-0.020867740735411644,-2.7600369453430176,-3.086561441421509,-0.3322143852710724,-3.041475534439087,0.3125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-2.0069173097610475,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.6458333333333333,x,gym_env,1.543592095375061,-0.0017350633861497045,0.816439688205719,4.379126071929932,-0.028650419786572456,-3.0303502082824707,-3.0832321643829346,-0.4762881100177765,-3.036818742752075,0.3229166567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-2.0740940093994142,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.6666666666666666,x,gym_env,1.6340385675430298,-0.00244630454108119,0.7500020265579224,4.3148603439331055,-0.038011644035577774,-3.2937510013580322,-3.079415798187256,-0.619391918182373,-3.0324323177337646,0.3333333432674408,0.0,1.0,0.5,0.0,0.0,21311.423828125,20452.224609375,21311.423828125,18733.82421875,-2.0973080158233643,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.6875,x,gym_env,1.7206951379776,-0.0038767659571021795,0.6749392151832581,4.049731254577637,-0.08985710889101028,-3.8039026260375977,-3.097321033477783,-0.7732633948326111,-3.009828805923462,0.34375,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-2.0979122161865233,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.7083333333333333,x,gym_env,1.8008270263671875,-0.0065205758437514305,0.5893638730049133,3.7041759490966797,-0.15199317038059235,-4.302666187286377,-3.1401116847991943,-0.9331130981445312,-2.9629716873168945,0.3541666567325592,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-2.0819022178649904,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.7291666666666666,x,gym_env,1.8731902837753296,-0.010505687445402145,0.4941262900829315,3.3143928050994873,-0.2181582748889923,-4.7422332763671875,3.0758070945739746,-1.0900462865829468,-2.888956069946289,0.3645833432674408,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-2.0505905628204344,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.75,x,gym_env,1.9369934797286987,-0.015941845253109932,0.3905361592769623,2.890902280807495,-0.29038897156715393,-5.11673641204834,2.9481735229492188,-1.2416037321090698,-2.7519733905792236,0.375,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-2.0056591272354125,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.7708333333333333,x,gym_env,1.9916738271713257,-0.022978398948907852,0.28000158071517944,2.4449265003204346,-0.37049055099487305,-5.4222259521484375,2.627030849456787,-1.3778934478759766,-2.4188976287841797,0.3854166567325592,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.9491007328033447,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.7916666666666666,x,gym_env,2.036907196044922,-0.03179898113012314,0.16398856043815613,1.9880508184432983,-0.45999643206596375,-5.656704902648926,1.6843624114990234,-1.4425517320632935,-1.4616669416427612,0.3958333432674408,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.8831571817398072,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.8125,x,gym_env,2.0726122856140137,-0.04261542111635208,0.0439804308116436,1.5318913459777832,-0.5601376891136169,-5.820113658905029,0.8678112626075745,-1.3590633869171143,-0.6278212666511536,0.40625,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.694265329837799,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.8333333333333333,x,gym_env,2.0878987312316895,-0.05200650170445442,0.05175265297293663,0.5630829930305481,-0.5015064477920532,0.3344063460826874,0.7570741176605225,-1.0327633619308472,-0.4581700265407562,0.4166666567325592,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.7418260633945466,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.8541666666666666,x,gym_env,2.094743013381958,-0.06444180756807327,0.058356642723083496,0.1812516152858734,-0.6680654287338257,0.31694409251213074,0.7815917730331421,-0.714210033416748,-0.3911149799823761,0.4270833432674408,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.7915343523025513,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.875,x,gym_env,2.0946006774902344,-0.08111782371997833,0.06549738347530365,-0.1200852170586586,-0.8977776765823364,0.3659743368625641,0.8512495160102844,-0.4086383581161499,-0.33121880888938904,0.4375,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.8169145703315734,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.8958333333333333,x,gym_env,2.089369058609009,-0.10344038158655167,0.07400954514741898,-0.3252275586128235,-1.1963952779769897,0.4367513060569763,0.9579607844352722,-0.11985575407743454,-0.261332243680954,0.4479166567325592,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.8198512554168702,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.9166666666666666,x,gym_env,2.0810868740081787,-0.13280001282691956,0.08376393467187881,-0.4334050714969635,-1.5589449405670166,0.4829712510108948,1.1053935289382935,0.14740072190761566,-0.17071594297885895,0.4583333432674408,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,20272.607421875,21666.447265625,-1.8048299193382262,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.9375,x,gym_env,2.0716395378112793,-0.17020176351070404,0.09365064650774002,-0.457618772983551,-1.957884669303894,0.45858874917030334,1.2900662422180176,0.37879687547683716,-0.05521344393491745,0.46875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.783564019203186,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.9583333333333333,x,gym_env,2.0621790885925293,-0.21197815239429474,0.10090311616659164,-0.4506746232509613,-2.0372817516326904,0.272109717130661,1.5226911306381226,0.5726143717765808,0.0967496931552887,0.4791666567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7614711046218872,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
0.9791666666666666,x,gym_env,2.052938222885132,-0.2554307281970978,0.10404013097286224,-0.4384975731372833,-2.1179213523864746,0.0669877678155899,1.8226014375686646,0.7239206433296204,0.3023483157157898,0.4895833432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7397165060043336,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.0,x,gym_env,2.0439555644989014,-0.3005366921424866,0.10266510397195816,-0.42672157287597656,-2.1959328651428223,-0.1571148782968521,2.1912543773651123,0.8188868761062622,0.5636388659477234,0.5,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7193007826805116,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.0208333333333333,x,gym_env,2.035154104232788,-0.34719687700271606,0.0964033380150795,-0.42073339223861694,-2.2678415775299072,-0.3982517123222351,2.6014108657836914,0.8475314974784851,0.8540903925895691,0.5104166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.7009526252746583,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.0416666666666665,x,gym_env,2.0263547897338867,-0.395248681306839,0.08494573831558228,-0.42507293820381165,-2.3309364318847656,-0.652533233165741,3.0031564235687256,0.8133516311645508,1.1247330904006958,0.5208333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6850613355636597,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.0625,x,gym_env,2.0172998905181885,-0.444485604763031,0.06808286905288696,-0.44297346472740173,-2.383530855178833,-0.9146595001220703,-2.921323776245117,0.7326879501342773,1.3421745300292969,0.53125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6672762751579284,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.0833333333333333,x,gym_env,2.0077764987945557,-0.4940628409385681,0.04697497561573982,-0.453748881816864,-2.2769289016723633,-0.8789039850234985,-2.6940391063690186,0.5106337666511536,1.4716911315917969,0.5416666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6691723823547364,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.1041666666666665,x,gym_env,1.9974831342697144,-0.5409839153289795,0.027206189930438995,-0.5667793154716492,-2.175269842147827,-0.8490551710128784,-2.910259962081909,-0.22417080402374268,1.5411657094955444,0.5520833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6754173517227173,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.125,x,gym_env,1.982473373413086,-0.5781455039978027,0.02353954128921032,-0.7251361608505249,-1.5819774866104126,0.09599178284406662,2.759187698364258,0.009819780476391315,1.753123164176941,0.5625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6282487630844116,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.1458333333333333,x,gym_env,1.9691251516342163,-0.6085703372955322,0.02760583534836769,-0.6081181168556213,-1.4238932132720947,0.17039741575717926,2.9349653720855713,0.3452567160129547,1.5920110940933228,0.5729166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6005561351776123,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.1666666666666665,x,gym_env,1.9568277597427368,-0.637946605682373,0.028864888474345207,-0.5832249522209167,-1.4030882120132446,-0.014036023057997227,-3.0398926734924316,0.38973817229270935,1.4412152767181396,0.5833333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.5762690544128417,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.1875,x,gym_env,1.9447788000106812,-0.6666159629821777,0.0268879197537899,-0.5741181373596191,-1.3552799224853516,-0.14567072689533234,-2.823822021484375,0.1325812041759491,1.2558038234710693,0.59375,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.5531749248504638,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.2083333333333333,x,gym_env,1.9329842329025269,-0.693152666091919,0.023825958371162415,-0.5697034597396851,-1.17934250831604,-0.082905612885952,-3.006139039993286,-0.28621572256088257,1.1599856615066528,0.6041666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.5209256649017333,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.2291666666666665,x,gym_env,1.9214800596237183,-0.7141766548156738,0.025068387389183044,-0.5180611610412598,-0.9293414950370789,0.09966474771499634,2.8554391860961914,-0.17178675532341003,1.164941668510437,0.6145833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4812765717506409,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.25,x,gym_env,1.9120261669158936,-0.7324525713920593,0.026457956060767174,-0.41916829347610474,-0.8502435088157654,0.029889613389968872,2.808598756790161,0.13263680040836334,0.9461119771003723,0.625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4586505889892578,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.2708333333333333,x,gym_env,1.9036132097244263,-0.7497196793556213,0.025027845054864883,-0.4001868963241577,-0.8191953897476196,-0.14241614937782288,3.0376007556915283,0.2952480912208557,0.7089176774024963,0.6354166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4353988409042358,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.2916666666666665,x,gym_env,1.8954358100891113,-0.7658982276916504,0.020867494866251945,-0.376898854970932,-0.7332500219345093,-0.20799972116947174,-2.924436330795288,0.11441069841384888,0.551067054271698,0.6458333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4164074420928956,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.3125,x,gym_env,1.8874751329421997,-0.7778087258338928,0.01938795857131481,-0.3738284111022949,-0.4545980393886566,0.03509974479675293,3.1313021183013916,-0.2702247202396393,0.49718552827835083,0.65625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3703525185585022,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.3333333333333333,x,gym_env,1.881782054901123,-0.7855614423751831,0.021518001332879066,-0.22410231828689575,-0.3358636498451233,0.10113001614809036,2.8557467460632324,-0.07551763951778412,0.3482569754123688,0.6666666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.354956293106079,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.3541666666666665,x,gym_env,1.8771899938583374,-0.7920040488243103,0.021659307181835175,-0.2221646010875702,-0.2921672761440277,-0.05532874912023544,2.9594027996063232,0.18955601751804352,0.09349457174539566,0.6770833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3382288932800293,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.375,x,gym_env,1.8726967573165894,-0.7971346378326416,0.019367430359125137,-0.21307751536369324,-0.19466732442378998,-0.10969491302967072,-2.966169834136963,0.17589877545833588,-0.02216724120080471,0.6875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3261792182922363,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.3958333333333333,x,gym_env,1.867525339126587,-0.7982385158538818,0.019462721422314644,-0.23076938092708588,0.027997273951768875,0.045207783579826355,-2.9969067573547363,-0.20928075909614563,-0.12008725851774216,0.6979166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2766090154647827,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.4166666666666665,x,gym_env,1.865140438079834,-0.797000527381897,0.02152201160788536,-0.0469265878200531,0.04263526573777199,0.11234035342931747,2.9522955417633057,-0.19864073395729065,-0.18375766277313232,0.7083333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2599725723266602,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.4375,x,gym_env,1.8647490739822388,-0.7974385023117065,0.02285885252058506,-0.01778433471918106,-0.056542593985795975,0.027258243411779404,2.864650011062622,0.0766669437289238,-0.33618268370628357,0.71875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2630107045173644,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.4583333333333333,x,gym_env,1.8636009693145752,-0.7990622520446777,0.022567858919501305,-0.09079867601394653,-0.08044914901256561,-0.039629850536584854,3.093308448791504,0.26390597224235535,-0.4393433630466461,0.7291666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2666210174560546,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.4791666666666665,x,gym_env,1.8603999614715576,-0.7995188236236572,0.021539540961384773,-0.176938995718956,0.04631572216749191,-0.029062194749712944,-2.9131367206573486,0.09651081264019012,-0.503479540348053,0.7395833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2313755989074706,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.5,x,gym_env,1.8576785326004028,-0.7969743609428406,0.020818566903471947,-0.06640218198299408,0.15936627984046936,-0.010086916387081146,-3.0162339210510254,-0.21913312375545502,-0.5942684412002563,0.75,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1950790762901307,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.5208333333333333,x,gym_env,1.8581689596176147,-0.7943085432052612,0.02078285440802574,0.06544941663742065,0.07993809133768082,0.0012599019100889564,2.9487695693969727,-0.16105115413665771,-0.6418744921684265,0.7604166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1977238833904267,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.5416666666666665,x,gym_env,1.8592123985290527,-0.7944812178611755,0.02069982886314392,0.005358835682272911,-0.054725952446460724,0.0036137623246759176,2.934708833694458,0.14368583261966705,-0.7688897252082825,0.7708333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2118359923362731,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
1.5625,x,gym_env,1.857621431350708,-0.7952836751937866,0.020466117188334465,-0.1252390742301941,0.008144721388816833,0.0028750149067491293,-3.0492300987243652,0.22497980296611786,-0.8391822576522827,0.78125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1881237149238586,0.0,0.0,0.0,30.0,2.25,7.0,65.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,65.0,30.0,2.25,7.0
