time,axis,backend,x,y,z,vx,vy,vz,roll,pitch,yaw,target_x,target_y,target_z,target_vx,target_vy,target_vz,rpm0,rpm1,rpm2,rpm3,reward,disturbance_x,disturbance_y,disturbance_z,x_b0,x_omega_c,x_k,x_r,y_b0,y_omega_c,y_k,y_r,z_b0,z_omega_c,z_k,z_r,stage_index,active_param_set,switched_r,switched_b0,switched_omega_c,switched_k
0.6041666666666666,x,gym_env,0.9577810168266296,-1.570353688537456e-16,1.0848177671432495,3.1486129760742188,-4.885818388660813e-16,-1.877298355102539,3.1415927410125732,0.6906166672706604,3.1415927410125732,0.3020833432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1253640413284303,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.625,x,gym_env,1.0239088535308838,-1.6727540161600904e-16,1.0424095392227173,3.1902570724487305,-4.933575165018194e-16,-2.1416001319885254,3.1415927410125732,0.6008919477462769,3.1415927410125732,0.3125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1870633363723755,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.6458333333333333,x,gym_env,1.0908182859420776,-1.7760311552320312e-16,0.9944539666175842,3.2249670028686523,-4.971821878960278e-16,-2.4090917110443115,3.1415927410125732,0.5115628242492676,3.1415927410125732,0.3229166567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2483024716377258,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.6666666666666666,x,gym_env,1.1583603620529175,-1.879981950194835e-16,0.9408933520317078,3.2523915767669678,-5.000172601100472e-16,-2.679069995880127,3.1415927410125732,0.4226260483264923,3.1415927410125732,0.3333333432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.308882737159729,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.6875,x,gym_env,1.2263795137405396,-1.9843963633473628e-16,0.8816850185394287,3.2722439765930176,-5.018327693533684e-16,-2.9508087635040283,3.1415927410125732,0.33407852053642273,3.1415927410125732,0.34375,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.368610417842865,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.7083333333333333,x,gym_env,1.2947150468826294,-2.0890591953814523e-16,0.8168014287948608,3.2843024730682373,-5.026075927418692e-16,-3.2235653400421143,3.1415927410125732,0.2459172159433365,3.1415927410125732,0.3541666567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4272980690002441,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.7291666666666666,x,gym_env,1.3632028102874756,-2.1937519382664918e-16,0.7462308406829834,3.288412570953369,-5.023292365395778e-16,-3.496586799621582,3.1415927410125732,0.15813906490802765,3.1415927410125732,0.3645833432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4847651362419128,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.75,x,gym_env,1.431675672531128,-2.298254495785093e-16,0.6699772477149963,3.2844855785369873,-5.009938890982314e-16,-3.7691171169281006,3.1415927410125732,0.07074105739593506,3.1415927410125732,0.375,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.540840709209442,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.7708333333333333,x,gym_env,1.499966025352478,-2.402347168766562e-16,0.588060200214386,3.2724978923797607,-4.986062090990399e-16,-4.040403842926025,3.1415927410125732,-0.016279762610793114,3.1415927410125732,0.3854166567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.595363438129425,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.7916666666666666,x,gym_env,1.567906379699707,-2.505812243273675e-16,0.5005149245262146,3.2524912357330322,-4.951792726131266e-16,-4.3097028732299805,-3.1415927410125732,-0.10292632132768631,3.1415927410125732,0.3958333432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.6481825113296509,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.8125,x,gym_env,1.6353305578231812,-2.60843584348725e-16,0.4073920249938965,3.2245688438415527,-4.907339378268176e-16,-4.576286315917969,-3.1415927410125732,-0.18920153379440308,3.1415927410125732,0.40625,0.0,1.0,0.5,0.0,0.0,16825.98046875,17685.181640625,17685.181640625,16825.98046875,-7.94456514749527,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.8333333333333333,x,gym_env,1.7015800476074219,-2.709241763935576e-16,0.3062661290168762,3.1467339992523193,-4.788189371160282e-16,-5.037960052490234,-3.1415927410125732,-0.2848462164402008,3.1415927410125732,0.4166666567325592,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-5.250924404525757,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.8541666666666666,x,gym_env,1.765263557434082,-2.8062410653793824e-16,0.19365966320037842,2.990896701812744,-4.560433858346626e-16,-5.647262096405029,-3.1415927410125732,-0.3865184485912323,3.1415927410125732,0.4270833432674408,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.7417859792709351,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.875,x,gym_env,1.8251515626907349,-2.897819091262965e-16,0.0686260461807251,2.791451930999756,-4.279052954340095e-16,-6.234616279602051,-3.1415927410125732,-0.48769426345825195,3.1415927410125732,0.4375,0.0,1.0,0.5,0.0,0.0,21666.447265625,21666.447265625,21666.447265625,21666.447265625,-1.5521133303642274,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.8958333333333333,x,gym_env,1.8641438484191895,2.5155358351902635e-10,-0.018528442829847336,1.336463212966919,2.708810598051059e-08,-2.2206671237945557,-3.1415927410125732,0.16256208717823029,3.1415927410125732,0.4479166567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-11.276721152067184,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.9166666666666666,x,gym_env,1.8682818412780762,-2.9342042129343326e-09,-0.014284971170127392,-0.0029198157135397196,-1.9470579104563512e-07,0.5794524550437927,3.141592502593994,-0.009710079059004784,-3.1415927410125732,0.4583333432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4851852089166642,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.9375,x,gym_env,1.868234634399414,-7.028785997675868e-09,-0.004819066729396582,-0.0018930112710222602,-1.9899999870176543e-07,0.3819081783294678,3.141592025756836,-0.006342066451907158,-3.1415927410125732,0.46875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4746388018131256,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.9583333333333333,x,gym_env,1.8682039976119995,-1.1370926422671346e-08,0.0014198748394846916,-0.0012320552486926317,-2.1695623786399665e-07,0.2517171800136566,3.141591787338257,-0.004124510567635298,-3.1415927410125732,0.4791666567325592,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4641385942697525,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
0.9791666666666666,x,gym_env,1.8681838512420654,-1.6318759676892114e-08,0.005531728267669678,-0.0008091400959528983,-2.540138837048289e-07,0.16589385271072388,3.1415913105010986,-0.002660018391907215,-3.1415927410125732,0.4895833432674408,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4536672413349152,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.0,x,gym_env,1.8681707382202148,-2.2322332426938374e-08,0.008241642266511917,-0.000532531994394958,-3.143374271985522e-07,0.10933230072259903,3.1415910720825195,-0.0016916346503421664,-3.1415927410125732,0.5,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.44321468770504,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.0208333333333333,x,gym_env,1.8681620359420776,-2.9925228517413416e-08,0.010027611628174782,-0.0003509979578666389,-4.028223088425875e-07,0.07205551117658615,3.1415903568267822,-0.0010513786692172289,-3.1415927410125732,0.5104166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4327744215726852,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.0416666666666665,x,gym_env,1.8681563138961792,-3.97947523822495e-08,0.011204656213521957,-0.00023157612304203212,-5.262233457870025e-07,0.047488268464803696,3.141589641571045,-0.0006280927336774766,-3.1415927410125732,0.5208333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4223420590162277,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.0625,x,gym_env,1.8681524991989136,-5.2772602288087e-08,0.01198038924485445,-0.00015288707800209522,-6.941416472727724e-07,0.0312972217798233,3.1415886878967285,-0.0003482589381746948,-3.1415927410125732,0.53125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.411913901567459,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.0833333333333333,x,gym_env,1.8681501150131226,-6.994342527377739e-08,0.012492004781961441,-9.191522985929623e-05,-9.195978236675728e-07,0.020653553307056427,3.141587495803833,-0.00017237168503925204,-3.1415927410125732,0.5416666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.4014909207820891,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.1041666666666665,x,gym_env,1.8681485652923584,-9.271337830796256e-08,0.012829390354454517,-6.065088018658571e-05,-1.2199445791338803e-06,0.013612060807645321,3.1415858268737793,-6.114082498243079e-05,-3.1415927410125732,0.5520833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3910700380802155,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.125,x,gym_env,1.8681474924087524,-3.04716650134651e-07,0.01305252593010664,-3.944560376112349e-05,2.8158889108453877e-05,0.009014302864670753,3.141587972640991,1.0788363397296052e-05,-3.1415886878967285,0.5625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3807872533798218,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.1458333333333333,x,gym_env,1.8681796789169312,1.3645945728057995e-05,0.013170921243727207,-0.0007171350298449397,-0.0002676635340321809,0.0067039309069514275,-3.1405704021453857,-0.0023931674659252167,-3.1415863037109375,0.5729166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.37032251060009,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.1666666666666665,x,gym_env,1.8681679964065552,9.305162166128866e-06,0.013280434533953667,-0.0004742791934404522,-0.0001740250881994143,0.004418497439473867,-3.140901565551758,-0.0015421132557094097,-3.1415820121765137,0.5833333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.359874227643013,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.1875,x,gym_env,1.8681602478027344,6.4930877670121845e-06,0.013352615758776665,-0.00031490999390371144,-0.00011237271246500313,0.0029122952837496996,-3.141119956970215,-0.0009811166673898697,-3.1415789127349854,0.59375,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.349436527490616,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.2083333333333333,x,gym_env,1.8681550025939941,4.6877385102561675e-06,0.013400192372500896,-0.00021017465041950345,-7.176610961323604e-05,0.0019195826025679708,-3.141263723373413,-0.0006113325362093747,-3.1415767669677734,0.6041666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3390055358409882,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.2291666666666665,x,gym_env,1.8681516647338867,3.284703097961028e-06,0.013430066406726837,-0.00013744286843575537,-5.66945418540854e-05,0.0012052844977006316,-3.141366720199585,-0.00035795336589217186,-3.1415767669677734,0.6145833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.328579580783844,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.25,x,gym_env,1.8681493997573853,2.356059667363297e-06,0.013449755497276783,-9.033527749124914e-05,-3.755648504011333e-05,0.0007943785167299211,-3.141434669494629,-0.00019091823196504265,-3.1415770053863525,0.625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3181566506624223,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.2708333333333333,x,gym_env,1.8681479692459106,1.6169266245924518e-06,0.013462493196129799,-5.7871846365742385e-05,-3.023298631887883e-05,0.0005139425047673285,-3.1414852142333984,-7.970475417096168e-05,-3.141578197479248,0.6354166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.3077355921268463,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.2916666666666665,x,gym_env,1.8681470155715942,9.525103337182372e-07,0.01347089558839798,-3.4698445233516395e-05,-3.3337426430080086e-05,0.00033639284083619714,-3.1415300369262695,-7.955440196383279e-06,-3.1415789127349854,0.6458333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2973190993070602,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.3125,x,gym_env,1.8681474924087524,2.9453644856403116e-07,0.013475892134010792,-3.318889139336534e-05,-3.8336602301569656e-05,0.00018650897254701704,-3.141575574874878,-2.368794048379641e-05,-3.1415748596191406,0.65625,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2868970096111298,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.3333333333333333,x,gym_env,1.8681471347808838,-7.743241781099641e-08,0.013479902409017086,8.309749546242529e-07,-4.438250925886678e-06,0.0002115010574925691,3.1415812969207764,6.4249693423334975e-06,-3.141576051712036,0.6666666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2764804422855378,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.3541666666666665,x,gym_env,1.8681471347808838,-1.306369199483015e-07,0.013483288697898388,-3.6759678323505796e-07,-1.5404214082082035e-06,0.00013438600581139326,3.1415767669677734,8.352477379958145e-06,-3.1415770053863525,0.6770833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2660638809204101,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.375,x,gym_env,1.8681471347808838,-1.6032055327741546e-07,0.013485507108271122,7.436906090951823e-10,-7.924924148028367e-07,8.809885184746236e-05,3.1415741443634033,9.658539056545123e-06,-3.14157772064209,0.6875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2556470945477485,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.3958333333333333,x,gym_env,1.8681471347808838,-1.7239835869986564e-07,0.013486946001648903,2.583809077805199e-07,-4.55780394759131e-07,5.806306944577955e-05,3.141572952270508,1.057569716067519e-05,-3.141578197479248,0.6979166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2452303260564803,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.4166666666666665,x,gym_env,1.8681471347808838,-1.8272528734541993e-07,0.01348791178315878,4.163158848768944e-07,-1.1280964429261076e-07,3.7899411836406216e-05,3.1415717601776123,1.1136658031318802e-05,-3.1415789127349854,0.7083333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2348138049244881,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.4375,x,gym_env,1.8681471347808838,-1.884939280216713e-07,0.01348855160176754,5.182060363040364e-07,1.3509944096767867e-07,2.4543078325223178e-05,3.141570806503296,1.1498564163048286e-05,-3.1415796279907227,0.71875,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.224404874444008,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.4583333333333333,x,gym_env,1.868147373199463,-5.0000494411506224e-08,0.013488992117345333,-5.0004295189864933e-05,1.9422548575676046e-05,2.9886992706451565e-05,3.141580104827881,-1.079907815437764e-05,-3.141580104827881,0.7291666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.213977612555027,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.4791666666666665,x,gym_env,1.8681470155715942,1.25623941471531e-07,0.01348954625427723,1.8504604668123648e-05,-1.0688604561437387e-05,-2.780541944957804e-05,3.141587257385254,4.899775376543403e-06,-3.141582489013672,0.7395833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.2035640850663185,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.5,x,gym_env,1.868147611618042,-8.584004262957023e-08,0.013489448465406895,1.8234496792501886e-06,-1.6352569218724966e-06,7.918186020106077e-05,3.1415791511535645,-1.028963288263185e-05,-3.141580104827881,0.75,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1931416928768157,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.5208333333333333,x,gym_env,1.8681479692459106,-1.0514059312072277e-07,0.013489559292793274,4.184426143183373e-05,-9.557461453368887e-06,-9.668990969657898e-05,3.141585350036621,-1.0758735697891098e-05,-3.141578197479248,0.7604166865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.182729886472225,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.5416666666666665,x,gym_env,1.8681482076644897,-1.6986670914320712e-07,0.013490002602338791,1.1282071682217065e-05,-3.7339636946853716e-06,1.1207956049474888e-05,3.1415886878967285,-6.1076316342223436e-06,-3.1415772438049316,0.7708333134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1723134845495224,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.5625,x,gym_env,1.8681482076644897,-2.4068949500133385e-08,0.013490152545273304,8.990087735583074e-06,1.3817320905218367e-05,7.861382982810028e-06,-3.1415865421295166,3.8793209569121245e-06,-3.1415774822235107,0.78125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1618983343243598,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.5833333333333333,x,gym_env,1.8681484460830688,-2.461462997871422e-07,0.013489823788404465,7.404744337691227e-07,-5.217388661549194e-06,-2.0685647541540675e-06,3.1415882110595703,-6.858533652120968e-06,-3.141576051712036,0.7916666865348816,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1514805540442468,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.6041666666666665,x,gym_env,1.8681485652923584,-3.3736796467565e-07,0.013489698991179466,8.43654834170593e-06,-2.194237367802998e-06,-2.4311164452228695e-05,3.141587734222412,-8.64935191202676e-06,-3.141576051712036,0.8020833134651184,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1410653293132782,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
1.625,x,gym_env,1.8681485652923584,-4.4844065882898576e-07,0.013489671051502228,-1.458350880056969e-07,-7.445683422702132e-06,8.842409442877397e-06,3.1415860652923584,-8.887095646059606e-06,-3.141575813293457,0.8125,0.0,1.0,0.5,0.0,0.0,9440.2998046875,9440.2998046875,9440.2998046875,9440.2998046875,-1.1306485921144485,0.0,0.0,0.0,24.3,2.95,7.415254237288136,63.0,30.5,1.5,11.0,10.0,300.0,15.0,7.333333333333333,30.0,0.0,0.0,63.0,24.3,2.95,7.415254237288136
