mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.09386192554490513,0.10591871521157677,9.010744852310893,0.0,95.0,0.03662876950369941,20534052443.77172,95.0,21.74918277138158,0.34145836848663697,-0.5408752343705079,1.0,0.8189075323187377,68.0,5.4,5.52,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.00_k0.80
0.09379581618762778,0.1100105587593648,9.004398354012267,0.027334153652191162,81.0,0.018443485101064045,20762032013.915737,81.0,29.113394325657893,0.3966822848486083,-0.5618741101673493,1.0,0.8193366913678429,71.5,5.940000000000001,4.56,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.00_w1.10_k0.80
0.0937761996741641,0.1099170547489711,9.002515168719754,0.030970633029937744,80.0,0.02101947201622857,20794649646.391388,80.0,32.133110608552634,0.404618834154094,-0.555124387473194,1.0,0.8194184943610787,71.5,6.0,4.5600000000000005,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b1.00_w1.00_k0.95
0.09362785042523451,0.1038693613516066,8.988273640822513,0.0,95.0,0.1082370678583781,20648959040.19452,95.0,34.67015830592105,0.3674777966352746,-0.5424973536754026,1.0,0.8196070546074985,50.05,6.6000000000000005,3.1200000000000006,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.70_w1.10_k0.65
0.09444614065681733,0.10524315038979211,9.066829503054464,0.0,83.0,0.02946443690194024,20428040983.501747,83.0,13.545554070723684,0.30635172875230493,-0.5406320772417667,1.0,0.8203443591152213,50.05,5.940000000000001,2.8499999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.70_w1.10_k0.50
0.09340783388400868,0.10890933715335413,8.967152052864833,0.03702723979949951,95.0,0.045150849554273814,21007216418.084286,95.0,61.609390419407895,0.4826423187308302,-0.5327463910262721,1.0,0.8209307244011963,82.225,5.940000000000001,6.27,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.15_w1.10_k1.10
0.09344500990542433,0.10816446784117177,8.970720950920736,0.020313382148742676,95.0,0.08967002895143297,20998198871.51104,95.0,66.81472039473684,0.4809159121578993,-0.5344472670993458,1.0,0.8214076687997135,80.0,5.940000000000001,6.554999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.00_w1.10_k0.95
0.09440715771102681,0.1098028768365528,9.063087140258574,0.006514012813568115,82.0,0.006751437981923421,20616351065.220016,82.0,22.530628083881577,0.3611027136490169,-0.5472890044689334,1.0,0.8216225055805054,71.5,5.4,5.280000000000001,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b1.00_w0.90_k1.10
0.09483281756704542,0.09963517853701134,9.10395048643636,0.0036168694496154785,90.0,0.03792491224077013,21065908480.64087,90.0,170.59407894736842,0.25243723172980037,-0.45828283840382156,1.0,0.822849765132176,18.75,6.0,4.484999999999999,deep_refine_coarse_b25_w6_k6_b0.75_w1.00_k1.15_b1.00_w1.00_k0.65
0.09425581388519728,0.1059917151500978,9.04855813297894,0.0,95.0,0.062163975503709584,20608179161.30606,95.0,29.933223684210525,0.36497142594189774,-0.5156393090242365,1.0,0.8233443271265156,71.5,5.4,6.27,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.00_w1.00_k1.10
0.09380421894424096,0.10808037446227832,9.005205018647132,0.008259952068328857,95.0,0.10354479153951009,20955718785.4739,95.0,62.67919407894737,0.4573408835923946,-0.5346799176787648,1.0,0.823702544909445,68.0,5.940000000000001,5.52,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.85_w1.10_k0.80
0.09412198869014905,0.10764107437447103,9.03571091425431,0.00012868642807006836,95.0,0.07676267623901367,20785541214.017162,95.0,49.88090563322368,0.4187187783058591,-0.5385716859503183,1.0,0.8238505766215418,80.0,5.4,7.59,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.00_w1.00_k1.10
0.09342489527501267,0.1083547645497999,8.968789946401216,0.04742538928985596,95.0,0.08559485938813952,21176251786.18805,95.0,87.59301500822369,0.5540192295646673,-0.5534292206465887,1.0,0.8238507503708097,60.775,7.5,3.1200000000000006,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.25_k0.65
0.09388906045835792,0.11006233380295823,9.01334980400236,0.04204106330871582,95.0,0.028677152262793645,20937309735.335026,95.0,44.61327611019737,0.44920888497782824,-0.5410836494658142,1.0,0.8250010469469352,80.0,5.940000000000001,5.52,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b1.00_w1.10_k0.80
0.09500709419572395,0.11093320472982725,9.1206810427895,0.017993390560150146,81.0,0.012559990088144938,20699561867.783554,81.0,26.58684724506579,0.38134269063979664,-0.5313608864215513,1.0,0.8281751978974269,82.225,5.4,6.27,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.15_w1.00_k1.10
0.09395411544622097,0.10971340675221268,9.019595082837213,0.06790488958358765,95.0,0.04591463671790229,21176742660.880615,95.0,73.15219983552632,0.5402824610870464,-0.5609787974429317,1.0,0.8287907263255592,60.775,7.56,2.8499999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.40_k0.50
0.09516775521287653,0.10639787057462634,9.136104500436147,0.0,95.0,0.03223894702063666,20469944682.267387,95.0,17.34397101151316,0.3200440614794102,-0.5463055479425937,1.0,0.8292828481431226,60.775,5.4,4.5600000000000005,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w0.90_k0.95
0.09422259110751637,0.10918477622995999,9.045368746321572,0.05659061670303345,95.0,0.06154737207624647,21140958585.22399,95.0,85.3162777549342,0.5529587185818385,-0.5510934925745552,1.0,0.8303056325383673,71.5,6.6000000000000005,4.5600000000000005,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b1.00_w1.10_k0.95
