mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.13424768433846404,0.1393504692841084,12.887777696492549,0.0,95.0,0.12764124737845528,20334292714.505398,95.0,30.62108861019737,0.22163164373131627,-0.5578147245183122,gym_env,0.6813596114516258,0.0,0.30262941122055054,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc0.95_wo0.85,26.775000000000002,7.125,15.299999999999999,2.1473684210526316,0.1523058416419376
0.12345697863957857,0.12935991772943467,11.851869949399543,0.0,95.0,0.08465361595153809,20477369874.098576,95.0,114.07486122532895,0.28266607652870746,-0.5340009357750571,gym_env,0.20795948733575642,0.0,0.7173938751220703,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc1.00_wo1.16,28.857499999999998,7.5,20.88,2.784,0.15231599313489796
0.13391545345907,0.13848338636866012,12.85588353207072,0.0,95.0,0.15096448527442086,20340804572.203453,95.0,48.52912726151316,0.21529616789639192,-0.53893356566856,gym_env,0.2373093143105507,0.0,0.23226149380207062,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b0.90_wc0.95_wo1.16,31.5,7.125,27.839999999999996,3.907368421052631,0.1524859470323865
0.1261289506163029,0.13171200143399764,12.108379259165076,0.0,95.0,0.09088057279586792,20526359130.440727,95.0,105.48673930921052,0.270956103212337,-0.5103839588755896,gym_env,0.3390901228412986,0.0,0.6644816398620605,0.0,0.0,0.0,refine_coarse_b35_wc6.6_wo31.68_b1.05_wc1.12_wo0.93,36.75,7.392,29.462400000000002,3.9857142857142858,0.15250447631586328
0.13167319966849078,0.1368908274206013,12.640627168175115,0.0,95.0,0.10764587587780422,20438230390.46875,95.0,62.35169099506579,0.24192127077408643,-0.5288356367202011,gym_env,0.4867447204887867,0.0,0.48411113023757935,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b1.00_wc0.95_wo1.08,35.0,7.125,25.92,3.6378947368421053,0.15251753810542495
0.12667603770207117,0.13249489463531364,12.160899619398833,0.0,95.0,0.09033122989866468,20646942539.45208,95.0,77.43315172697369,0.26866100830548967,-0.5319923597284437,gym_env,0.7061997056007385,0.0,0.6132741570472717,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b1.00_wc1.00_wo1.00,35.0,7.5,24.0,3.2,0.15258430766902975
0.12937013431358224,0.1339485081938017,12.419532894103895,0.0,95.0,0.14284564389122856,20413911045.23136,95.0,71.91434518914474,0.23820080790802234,-0.498267528722699,gym_env,0.12676026253029704,0.0,0.343058705329895,0.0,0.0,0.0,refine_coarse_b35_wc6.6_wo31.68_b0.90_wc1.12_wo0.85,31.5,7.392,26.928,3.642857142857143,0.15260158569971607
0.13083060476512998,0.13550031244303912,12.559738057452478,0.0,95.0,0.1605532169342041,20450369542.705563,95.0,60.877626439144734,0.22419630423294531,-0.5026555630153821,gym_env,0.1792537122964859,0.0,0.35680562257766724,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo24_b1.12_wc1.12_wo0.93,26.880000000000003,7.392,22.32,3.019480519480519,0.1526292759424918
0.13257011998513,0.13791962805501093,12.726731518572478,0.0,95.0,0.11157278219858806,20423416503.144165,95.0,50.61419613486842,0.23775248926315654,-0.5166823638374142,gym_env,0.566448662430048,0.0,0.4063280522823334,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.00_wc0.95_wo1.08,29.75,7.125,19.44,2.728421052631579,0.15281888395138474
0.1428494905211982,0.14774705659019102,13.713551090035025,0.0,95.0,0.15702531072828504,20160131792.722466,95.0,24.57897820723684,0.1769739673328913,-0.5522407820788677,gym_env,0.49210603535175323,0.0,0.11361896991729736,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b0.97_wc1.00_wo1.00,23.28,6.6,31.68,4.8,0.1528685989625059
0.1372606077745194,0.14196591692172827,13.177018346353861,0.0,95.0,0.16736196147070992,20248008587.64294,95.0,47.886312705592104,0.19612032127934625,-0.4913133790787465,gym_env,0.568888746201992,0.0,0.2584235966205597,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo24_b1.05_wc1.06_wo1.08,25.200000000000003,6.9959999999999996,25.92,3.7049742710120075,0.15289843762352046
0.137244334832585,0.1419667191405339,13.175456143928159,0.0,95.0,0.16481623384687635,20244764314.34734,95.0,50.985891241776315,0.19727571734645752,-0.4987266949805276,gym_env,0.6442108601331711,0.0,0.2759382128715515,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo24_b1.00_wc1.06_wo1.00,24.0,6.9959999999999996,24.0,3.430531732418525,0.15290027081867677
0.13330198741105193,0.13845471492485995,12.796990791460985,0.0,95.0,0.11953182352913751,20390718643.113564,95.0,45.19528680098684,0.23234540932737913,-0.5360485964132008,gym_env,0.599033061414957,0.0,0.39114925265312195,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.05_wc0.95_wo1.16,31.2375,7.125,20.88,2.9305263157894736,0.15291371765317016
0.12246847327402814,0.12826491289462558,11.756973434306701,0.0,95.0,0.09868537717395359,20650255597.224693,95.0,58.468631784539475,0.2842443851420818,-0.5212531113560467,gym_env,0.963909924030304,0.0,0.45687851309776306,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b1.05_wc1.06_wo0.93,31.2375,7.95,16.740000000000002,2.105660377358491,0.15293149590980643
