mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.19327271484871508,0.20239699075691625,18.554180625476647,0.0,95.0,0.23461720678541395,20119850044.55334,95.0,6.572836143092105,0.20332224212244504,-0.6202835233171315,gym_env,0.47904252260923386,0.0,0.05303414165973663,0.0,0.0,0.0,coarse_b29.75_wc4.5_wo36,29.75,4.5,36.0,8.0,0.20349878362151505
0.19334310350935505,0.20236440533754552,18.560937936898085,0.0,95.0,0.2308971948093838,20122027470.99424,95.0,4.172599712171053,0.206523301428869,-0.6455605812171319,gym_env,0.5637229904532433,0.0,0.05473659932613373,0.0,0.0,0.0,coarse_b40_wc4.5_wo31.68,40.0,4.5,31.68,7.04,0.20377179546265656
0.19180497807412067,0.20065853740639705,18.413277895115584,0.0,95.0,0.2121672828992208,20140764897.812912,95.0,3.515275493421053,0.2221331948318317,-0.6340031378573118,gym_env,0.4407406710088253,0.0,0.11925676465034485,0.0,0.0,0.0,coarse_b45_wc4.5_wo18,45.0,4.5,18.0,4.0,0.20385103470259147
0.12806676909949744,0.1376294806420306,12.294409833551754,0.13298648595809937,95.0,0.06447774834103054,20750658955.032948,95.0,268.7881681743421,0.5488356914637159,-0.6557954566292621,gym_env,1.9257581532001495,0.0,0.709669291973114,0.375,0.125,0.0,coarse_b45_wc7.5_wo36,45.0,7.5,36.0,4.8,0.20407317192819796
0.1937012365979586,0.20271162889972777,18.595318713404026,0.0,95.0,0.23430217636956108,20122037485.168633,95.0,4.455515008223684,0.20764760934093196,-0.622121883817545,gym_env,0.5789355859160423,0.0,0.063184954226017,0.0,0.0,0.0,coarse_b45_wc4.5_wo36,45.0,4.5,36.0,8.0,0.20450547856241277
0.19159860539845988,0.20047580045675834,18.39346611825215,0.0,95.0,0.228718101978302,20142417606.23137,95.0,4.11396484375,0.22009701735191367,-0.6474877037912452,gym_env,0.3548610396683216,0.0,0.07394107431173325,0.0,0.0,0.0,coarse_b40_wc4.5_wo18,40.0,4.5,18.0,4.0,0.20466910850911607
0.19374510761583252,0.20290138870424387,18.599530331119922,0.0,95.0,0.23861189683278403,20123310545.209755,95.0,4.162741570723684,0.20722951948679474,-0.6500040116688858,gym_env,0.5686259046196938,0.0,0.0844845101237297,0.0,0.0,0.0,coarse_b35_wc4.5_wo24,35.0,4.5,24.0,5.333333333333333,0.2048891622994722
0.19338000496891775,0.20307496903184033,18.564480477016104,0.0,95.0,0.2424337731467353,20156742955.906105,95.0,16.82646484375,0.20669660957486483,-0.6266240527951624,gym_env,0.48776761069893837,0.0,0.155870258808136,0.0,0.0,0.0,coarse_b18_wc4.5_wo18,18.0,4.5,18.0,4.0,0.2051304751274503
0.19388621009225204,0.2032308813987416,18.613076168856196,0.0,95.0,0.2397094104025099,20131323005.331467,95.0,4.737196751644737,0.20859876688940915,-0.6433320159441637,gym_env,0.5840455517172813,0.0,0.09241560101509094,0.0,0.0,0.0,coarse_b29.75_wc4.5_wo18,29.75,4.5,18.0,4.0,0.20543334227219512
0.19342615076490452,0.20255876351953633,18.568910473430833,0.0,95.0,0.2438213957680596,20130228351.500053,95.0,3.7961245888157893,0.2108703384516039,-0.6390578833676874,gym_env,0.4484533630311489,0.0,0.1017213687300682,0.0,0.0,0.0,coarse_b35_wc4.5_wo18,35.0,4.5,18.0,4.0,0.20571198729135665
0.19383886912072867,0.20292894035180029,18.608531435589953,0.0,95.0,0.24225353532367283,20131856572.145912,95.0,4.797532894736842,0.21078165060981288,-0.650892877392564,gym_env,0.5415732190012932,0.0,0.09947209805250168,0.0,0.0,0.0,coarse_b45_wc4.5_wo31.68,45.0,4.5,31.68,7.04,0.2058521829743995
0.19265734526984465,0.2015582493649862,18.495105145905086,0.0,95.0,0.23769025007883707,20143386334.447083,95.0,4.432344777960527,0.21885558291026394,-0.6433649506674148,gym_env,0.37253347784280777,0.0,0.09462079405784607,0.0,0.125,0.0,coarse_b45_wc4.5_wo24,45.0,4.5,24.0,5.333333333333333,0.2059601667231188
0.19398437977851893,0.20317704924439156,18.622500458737818,0.0,95.0,0.24617883894178602,20140067257.829502,95.0,5.103078741776316,0.2140650338132492,-0.6357669646065216,gym_env,0.49133510142564774,0.0,0.11248549073934555,0.0,0.0,0.0,coarse_b40_wc4.5_wo24,40.0,4.5,24.0,5.333333333333333,0.20692234913872043
0.23161415679072425,0.2455075040454249,22.234959051909527,0.0,95.0,0.2956899338298374,20098626492.83441,95.0,2.577097039473684,0.22163531518388463,-0.681172347261648,gym_env,0.4837649092078209,0.0,0.015496519394218922,0.0,0.0,0.0,coarse_b18_wc3.5_wo31.68,18.0,3.5,31.68,9.051428571428572,0.24272430192725455
0.23108003963345544,0.24410644234832662,22.18368380481172,0.0,95.0,0.2842420670721266,20112173376.63675,95.0,2.477451685855263,0.232432311217803,-0.6671243032537091,gym_env,0.4447553977370262,0.0,0.0597514845430851,0.0,0.0,0.0,coarse_b40_wc3.5_wo18,40.0,3.5,18.0,5.142857142857143,0.2428711962340596
0.23175863302509292,0.24528206842525788,22.24882877040892,0.0,95.0,0.2917035023371379,20103604222.05007,95.0,3.12861328125,0.2248021932082311,-0.6505108890481603,gym_env,0.4805067963898182,0.0,0.053409598767757416,0.0,0.0,0.0,coarse_b35_wc3.5_wo36,35.0,3.5,36.0,10.285714285714286,0.2428751872271138
0.2317356871680225,0.24513210288195578,22.24662596813016,0.0,95.0,0.2930133276515537,20099657044.134033,95.0,2.1770148026315788,0.22476894726366575,-0.6694162786714734,gym_env,0.49385756626725197,0.0,0.03341042995452881,0.0,0.0,0.0,coarse_b40_wc3.5_wo36,40.0,3.5,36.0,10.285714285714286,0.24288587802372344
0.23157031529050442,0.24532910158840304,22.230750267888425,0.0,95.0,0.2974257402949863,20100090303.97131,95.0,1.864196134868421,0.22239614327163038,-0.6821210747641512,gym_env,0.4875757470726967,0.0,0.03379133343696594,0.0,0.0,0.0,coarse_b24_wc3.5_wo24,24.0,3.5,24.0,6.857142857142857,0.24289231865428887
0.23182342583598015,0.24522252180854254,22.255048880254094,0.0,95.0,0.2936735683017307,20099966695.83834,95.0,3.216447368421053,0.2245061955962637,-0.6925646813157945,gym_env,0.48549412190914154,0.0,0.01940774731338024,0.0,0.0,0.0,coarse_b40_wc3.5_wo45,40.0,3.5,45.0,12.857142857142858,0.24295782953472617
0.23186084767117401,0.24563588736458683,22.258641376432706,0.0,95.0,0.29487495952182347,20098720265.886627,95.0,3.209287623355263,0.22267439524273852,-0.6483402818253263,gym_env,0.5023345910012722,0.0,0.020812561735510826,0.0,0.0,0.0,coarse_b24_wc3.5_wo36,24.0,3.5,36.0,10.285714285714286,0.24296243741041879
0.23188473943787122,0.2456712462791025,22.260934986035636,0.0,95.0,0.29544904496934676,20096834720.24723,95.0,3.3872481496710525,0.2223716569016289,-0.65949684561134,gym_env,0.4951436333358288,0.0,0.009717926383018494,0.0,0.125,0.0,coarse_b24_wc3.5_wo45,24.0,3.5,45.0,12.857142857142858,0.24297797285495515
